id,nct_id,ctgov_group_code,result_type,title,description,outcome_id
324630619,NCT01390441,OG002,Outcome,Part B: MK-8808 1000 mg,"Participants receive one course of MK-8808 (1000 mg) IV on Day 1 and Day 15 (2nd optional course of treatment at Weeks 26 and 28) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409878.0
324630620,NCT01390441,OG003,Outcome,Part B: MabThera 1000 mg,"Participants receive one course of MabThera (1000 mg) IV on Day 1 and Day 15 (2nd optional course of treatment at Weeks 26 and 28) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409878.0
324630621,NCT01390441,OG004,Outcome,Part B: Rituxan 1000 mg,"Participants receive one course of Rituxan (1000 mg) administered IV on Day 1 and Day 15 (2nd optional course of treatment at Weeks 26 and 28) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409878.0
324630622,NCT01390441,OG005,Outcome,Extension A: MK-8808 500 mg/m^2 /MK-8808 1000 mg,"Participants who completed Part A MK-8808 500 mg/m\^2 therapy will receive open-label MK-8808 (1000 mg) IV at Week 54 and Week 56 (2nd optional course at Weeks 80 and 82) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409878.0
324630623,NCT01390441,OG006,Outcome,Extension A: MabThera 500 mg/m^2 /MK-8808 1000 mg,"Participants who completed Part A MabThera therapy will receive open label MK-8808 1000 mg IV at Week 54 and Week 56 (2nd optional course at Weeks 80 and 82) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409878.0
324630624,NCT01390441,OG007,Outcome,Extension B: MK-8808 1000 mg /MK-8808 1000 mg,"Participants who completed Part B MK-8808 will receive open label MK-8808 1000 mg IV at Week 54 and Week 56 (2nd optional course at Weeks 80 and 82) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409878.0
324630625,NCT01390441,OG008,Outcome,Extension B: MabThera 1000 mg /MK-8808 1000 mg,"Participants who completed Part B MabThera will receive open label MK-8808 1000 mg IV at Week 54 and Week 56 (2nd optional course at Weeks 80 and 82) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409878.0
324630626,NCT01390441,OG009,Outcome,Extension B: Rituxan1000 mg/MK-8808 1000 mg,"Participants who completed Part B Rituxan will receive open label MK-8808 1000 mg IV at Week 54 and Week 56 (2nd optional course at Weeks 80 and 82) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409878.0
324630627,NCT01390441,OG000,Outcome,Part A: MK-8808 500 mg/m^2,"Participants receive one course of MK-8808 (500 mg/m\^2) administered IV on Day 1 and Day 15 (2nd optional course of treatment at Weeks 26 and 28) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409879.0
325043014,NCT01681004,OG001,Outcome,Non-Surgical Management,"This arm includes all subjects randomized to NSM followed to 6 months.

Subjects were allowed to cross over to other treatments (including surgical treatments) after the month 6 visit was complete.",103532119.0
324630628,NCT01390441,OG001,Outcome,Part A: MabThera® 500 mg/m^2,"Participants receive one course of MabThera® (500 mg/m\^2) administered IV on Day 1 and Day 15 (2nd optional course of treatment at Weeks 26 and 28) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409879.0
324630629,NCT01390441,OG002,Outcome,Part B: MK-8808 1000 mg,"Participants receive one course of MK-8808 (1000 mg) IV on Day 1 and Day 15 (2nd optional course of treatment at Weeks 26 and 28) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409879.0
324630630,NCT01390441,OG003,Outcome,Part B: MabThera® 1000 mg,"Participants receive one course of MabThera® (1000 mg) IV on Day 1 and Day 15 (2nd optional course of treatment at Weeks 26 and 28) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409879.0
324630631,NCT01390441,OG004,Outcome,Part B: Rituxan® 1000 mg,"Participants receive one course of Rituxan® (1000 mg) administered IV on Day 1 and Day 15 (2nd optional course of treatment at Weeks 26 and 28) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409879.0
324630632,NCT01390441,OG005,Outcome,Extension A: MK-8808 500 mg/m^2 /MK-8808 1000 mg,"Participants who completed Part A MK-8808 500 mg/m\^2 therapy will receive open-label MK-8808 (1000 mg) IV at Week 54 and Week 56 (2nd optional course at Weeks 80 and 82) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409879.0
324630633,NCT01390441,OG006,Outcome,Extension A: MabThera® 500 mg/m^2 /MK-8808 1000 mg,"Participants who completed Part A MabThera® therapy will receive open label MK-8808 1000 mg IV at Week 54 and Week 56 (2nd optional course at Weeks 80 and 82) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409879.0
324630634,NCT01390441,OG007,Outcome,Extension B: MK-8808 1000 mg /MK-8808 1000 mg,"Participants who completed Part B MK-8808 will receive open label MK-8808 1000 mg IV at Week 54 and Week 56 (2nd optional course at Weeks 80 and 82) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409879.0
324630635,NCT01390441,OG008,Outcome,Extension B: MabThera® 1000 mg /MK-8808 1000 mg,"Participants who completed Part B MabThera® will receive open label MK-8808 1000 mg IV at Week 54 and Week 56 (2nd optional course at Weeks 80 and 82) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409879.0
324630636,NCT01390441,OG009,Outcome,Extension B: Rituxan® 1000 mg/MK-8808 1000 mg,"Participants who completed Part B Rituxan® will receive open label MK-8808 1000 mg IV at Week 54 and Week 56 (2nd optional course at Weeks 80 and 82) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409879.0
324630637,NCT01390441,OG000,Outcome,Part A: MK-8808 500 mg/m^2,"Participants receive one course of MK-8808 (500 mg/m\^2) administered IV on Day 1 and Day 15 (2nd optional course of treatment at Weeks 26 and 28) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409880.0
324630638,NCT01390441,OG001,Outcome,Part A: MabThera® 500 mg/m^2,"Participants receive one course of MabThera® (500 mg/m\^2) administered IV on Day 1 and Day 15 (2nd optional course of treatment at Weeks 26 and 28) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409880.0
324630639,NCT01390441,OG000,Outcome,Part B: MK-8808 1000 mg,"Participants receive one course of MK-8808 (1000 mg) IV on Day 1 and Day 15 (2nd optional course of treatment at Weeks 26 and 28) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409881.0
324630640,NCT01390441,OG001,Outcome,Part B: MabThera® 1000 mg,"Participants receive one course of MabThera® (1000 mg) IV on Day 1 and Day 15 (2nd optional course of treatment at Weeks 26 and 28) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409881.0
324630641,NCT01390441,OG002,Outcome,Part B: Rituxan® 1000 mg,"Participants receive one course of Rituxan® (1000 mg) administered IV on Day 1 and Day 15 (2nd optional course of treatment at Weeks 26 and 28) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409881.0
324630642,NCT01390441,OG000,Outcome,Part A: MK-8808 500 mg/m^2,"Participants receive one course of MK-8808 (500 mg/m\^2) administered IV on Day 1 and Day 15 (2nd optional course of treatment at Weeks 26 and 28) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, subcutaneously SC, or IM for the duration of the trial.",103409882.0
324630643,NCT01390441,OG001,Outcome,Part A: MabThera® 500 mg/m^2,"Participants receive one course of MabThera® (500 mg/m\^2) administered IV on Day 1 and Day 15 (2nd optional course of treatment at Weeks 26 and 28) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409882.0
325043015,NCT01681004,OG000,Outcome,iFuse Implant System,"Surgical placement of iFuse implants in the affected SI joint

iFuse Implant System: Placement of iFuse implant system via surgery",103532120.0
324630644,NCT01390441,OG000,Outcome,Part B: MK-8808 1000 mg,"Participants receive one course of MK-8808 (1000 mg) IV on Day 1 and Day 15 (2nd optional course of treatment at Weeks 26 and 28) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409883.0
324630645,NCT01390441,OG001,Outcome,Part B: MabThera® 1000 mg,"Participants receive one course of MabThera® (1000 mg) IV on Day 1 and Day 15 (2nd optional course of treatment at Weeks 26 and 28) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409883.0
324630646,NCT01390441,OG002,Outcome,Part B: Rituxan® 1000 mg,"Participants receive one course of Rituxan® (1000 mg) administered IV on Day 1 and Day 15 (2nd optional course of treatment at Weeks 26 and 28) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409883.0
324630647,NCT01390441,OG000,Outcome,Part A: MK-8808 500 mg/m^2,"Participants receive one course of MK-8808 (500 mg/m\^2) administered IV on Day 1 and Day 15 (2nd optional course of treatment at Weeks 26 and 28) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, subcutaneously (SC), or IM for the duration of the trial.",103409884.0
324630648,NCT01390441,OG001,Outcome,Part A: MabThera® 500 mg/m^2,"Participants receive one course of MabThera® (500 mg/m\^2) administered IV on Day 1 and Day 15 (2nd optional course of treatment at Weeks 26 and 28) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409884.0
324630649,NCT01390441,OG000,Outcome,Extension A: MK-8808 500 mg/m^2 /MK-8808 1000 mg,"Participants who completed Part A MK-8808 500 mg/m\^2 therapy will receive open-label MK-8808 (1000 mg) IV at Week 54 and Week 56 (2nd optional course at Weeks 80 and 82) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409885.0
324630650,NCT01390441,OG001,Outcome,Extension A: MabThera® 500 mg/m^2 /MK-8808 1000 mg,"Participants who completed Part A MabThera® therapy will receive open label MK-8808 1000 mg IV at Week 54 and Week 56 (2nd optional course at Weeks 80 and 82) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409885.0
324630651,NCT01390441,OG002,Outcome,Extension B: MK-8808 1000 mg /MK-8808 1000 mg,"Participants who completed Part B MK-8808 will receive open label MK-8808 1000 mg IV at Week 54 and Week 56 (2nd optional course at Weeks 80 and 82) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409885.0
324630652,NCT01390441,OG003,Outcome,Extension B: MabThera® 1000 mg /MK-8808 1000 mg,"Participants who completed Part B MabThera® will receive open label MK-8808 1000 mg IV at Week 54 and Week 56 (2nd optional course at Weeks 80 and 82) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409885.0
324630653,NCT01390441,OG004,Outcome,Extension B: Rituxan® 1000 mg/MK-8808 1000 mg,"Participants who completed Part B Rituxan® will receive open label MK-8808 1000 mg IV at Week 54 and Week 56 (2nd optional course at Weeks 80 and 82) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409885.0
324630654,NCT01390441,OG000,Outcome,Extension A: MK-8808 500 mg/m^2 /MK-8808 1000 mg,"Participants who completed Part A MK-8808 500 mg/m\^2 therapy will receive open-label MK-8808 (1000 mg) IV at Week 54 and Week 56 (2nd optional course at Weeks 80 and 82) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409886.0
324630655,NCT01390441,OG001,Outcome,Extension A: MabThera® 500 mg/m^2 /MK-8808 1000 mg,"Participants who completed Part A MabThera® therapy will receive open label MK-8808 1000 mg IV at Week 54 and Week 56 (2nd optional course at Weeks 80 and 82) + methotrexate 12.5 to 25 mg/week (or 10 mg if greater dose not tolerated) either orally, SC, or IM for the duration of the trial.",103409886.0
